firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
918, 113.8564083, 22.58683717, 20, 16.757687576875767, 9411922
638, 114.3683956, 22.75704442, 2, 1.2890528905289054, 661920
712, 113.9355346, 22.68900164, 2, 1.2890528905289054, 783405
466, 114.1151488, 22.55020013, 8, 6.445264452644526, 3284100
1023, 114.0065176, 22.55598372, 2, 1.2890528905289054, 1468623
31, 114.0513711, 22.61576577, 11, 9.023370233702337, 3654784
1976, 113.9463599, 22.58306622, 2, 1.2890528905289054, 1278683
1581, 114.3678612, 22.73955335, 8, 6.445264452644526, 2676880
982, 114.2587806, 22.57845399, 2, 1.2890528905289054, 848232
1651, 114.02826, 22.65797554, 2, 1.2890528905289054, 1116031
29, 114.0017638, 22.59835539, 5, 3.867158671586716, 3811752
536, 113.9821344, 22.54958485, 5, 3.867158671586716, 1748988
912, 114.2781637, 22.66588492, 6, 5.1562115621156215, 4083948
178, 113.9187309, 22.57620516, 17, 14.179581795817958, 13209570
1231, 114.1042953, 22.54730183, 2, 1.2890528905289054, 1096260
45, 114.0891792, 22.54178278, 8, 6.445264452644526, 3628905
9, 114.2829847, 22.67126173, 5, 3.867158671586716, 1835784
1427, 113.9032064, 22.55898151, 8, 6.445264452644526, 4048625
1660, 114.2624986, 22.59287108, 3, 2.5781057810578107, 2188050
560, 113.8733725, 22.8019963, 5, 3.867158671586716, 1690701
1884, 113.9397757, 22.76440181, 5, 3.867158671586716, 1701264
5, 114.2225624, 22.61654006, 8, 6.445264452644526, 2971260
435, 113.8471295, 22.77254999, 2, 1.2890528905289054, 486144
203, 114.1584063, 22.56203742, 6, 5.1562115621156215, 3030700
935, 113.9874438, 22.5398186, 8, 6.445264452644526, 3581300
591, 113.8775801, 22.79067888, 2, 1.2890528905289054, 1285388
1243, 114.3449352, 22.61164311, 2, 1.2890528905289054, 1306445
1209, 114.1308154, 22.58008543, 6, 5.1562115621156215, 2324580
1206, 114.2434892, 22.60829367, 2, 1.2890528905289054, 988380
1983, 113.8617589, 22.57155632, 2, 1.2890528905289054, 1049400
882, 114.0959054, 22.56484784, 6, 5.1562115621156215, 4766832
971, 114.2262933, 22.68804049, 6, 5.1562115621156215, 5361876
1256, 114.1346934, 22.55978304, 2, 1.2890528905289054, 1341879
1595, 114.321711, 22.69502726, 2, 1.2890528905289054, 775467
335, 114.0449931, 22.70374768, 9, 7.734317343173432, 4236246
652, 114.0492451, 22.56662297, 2, 1.2890528905289054, 630853
1187, 113.8851632, 22.72061152, 2, 1.2890528905289054, 576688
1622, 113.8856787, 22.54932036, 9, 7.734317343173432, 3332832
356, 113.8961269, 22.51793372, 3, 2.5781057810578107, 1185182
795, 113.9404505, 22.5808303, 2, 1.2890528905289054, 965681
1810, 113.8888349, 22.49267264, 2, 1.2890528905289054, 1237896
597, 113.9187309, 22.57620516, 9, 7.734317343173432, 7205220
732, 113.8286619, 22.71792127, 8, 6.445264452644526, 4688285
970, 114.0383256, 22.73710796, 2, 1.2890528905289054, 987876
960, 114.3712383, 22.74697943, 6, 5.1562115621156215, 4290772
1505, 113.8661029, 22.75930169, 6, 5.1562115621156215, 3378432
1546, 114.2282188, 22.54732311, 2, 1.2890528905289054, 1101464
1119, 114.3624828, 22.75343579, 2, 1.2890528905289054, 1250588
765, 113.8830857, 22.79706448, 2, 1.2890528905289054, 1062330
1844, 114.1216418, 22.68350161, 2, 1.2890528905289054, 981336
1459, 113.8851632, 22.72061152, 9, 7.734317343173432, 3460128
1018, 114.0545956, 22.61293956, 12, 10.312423124231243, 6091680
711, 114.150488, 22.61391258, 2, 1.2890528905289054, 899808
1533, 113.8045813, 22.66852381, 6, 5.1562115621156215, 2484216
1720, 114.1109686, 22.60593957, 2, 1.2890528905289054, 983070
1207, 114.0017638, 22.59835539, 6, 5.1562115621156215, 5082336
524, 114.1942113, 22.64106038, 9, 7.734317343173432, 7896096
1617, 114.1121549, 22.56746314, 2, 1.2890528905289054, 1134624
1901, 113.9887818, 22.68911745, 2, 1.2890528905289054, 1052905
1193, 114.116191, 22.66686081, 2, 1.2890528905289054, 1226082
1624, 114.1354918, 22.55227385, 2, 1.2890528905289054, 965312
1285, 114.080648, 22.69997714, 2, 1.2890528905289054, 1463760
400, 114.0718589, 22.62126535, 9, 7.734317343173432, 3145986
1897, 114.3178712, 22.72020294, 2, 1.2890528905289054, 885196
251, 114.3935944, 22.61657424, 2, 1.2890528905289054, 1243720
52, 114.0404776, 22.52785478, 3, 2.5781057810578107, 1160064
1652, 114.0651131, 22.63560027, 2, 1.2890528905289054, 528003
1554, 113.8687342, 22.77005729, 2, 1.2890528905289054, 1244397
191, 114.0916162, 22.549222, 2, 1.2890528905289054, 812525
1275, 114.3732926, 22.69322023, 3, 2.5781057810578107, 1566768
456, 113.9175271, 22.72183077, 8, 6.445264452644526, 6051830
1264, 114.0147148, 22.66305665, 2, 1.2890528905289054, 909900
1831, 113.9089654, 22.7268016, 2, 1.2890528905289054, 1015971
570, 114.0491343, 22.73364824, 2, 1.2890528905289054, 1315980
93, 113.8856787, 22.54932036, 3, 2.5781057810578107, 1110944
1864, 114.0994988, 22.70120735, 5, 3.867158671586716, 2794650
784, 114.0426671, 22.54364914, 3, 2.5781057810578107, 1816440
556, 113.8992632, 22.73667783, 18, 15.468634686346864, 16891524
1316, 113.9258442, 22.73630744, 2, 1.2890528905289054, 576726
1318, 113.8885023, 22.74840589, 2, 1.2890528905289054, 953036
79, 113.8073582, 22.73253642, 5, 3.867158671586716, 4067292
119, 113.964386, 22.54286861, 3, 2.5781057810578107, 1870960
898, 114.3300158, 22.79799438, 2, 1.2890528905289054, 1171368
1434, 113.9109049, 22.73773833, 2, 1.2890528905289054, 1090075
924, 113.8553703, 22.78458004, 5, 3.867158671586716, 2155230
767, 113.9843857, 22.73744168, 6, 5.1562115621156215, 3065480
1282, 113.8544979, 22.79091959, 11, 9.023370233702337, 9022188
729, 113.9066391, 22.487531, 2, 1.2890528905289054, 1122204
123, 114.3291541, 22.76598871, 2, 1.2890528905289054, 796704
282, 113.8503056, 22.72011299, 2, 1.2890528905289054, 519936
1961, 114.02826, 22.65797554, 3, 2.5781057810578107, 2232062
922, 113.8341494, 22.62683087, 8, 6.445264452644526, 6665800
1694, 113.9152116, 22.75330155, 8, 6.445264452644526, 3676640
699, 113.8918665, 22.54628175, 2, 1.2890528905289054, 512415
1127, 113.92475, 22.75002473, 2, 1.2890528905289054, 1285730
270, 113.9234122, 22.52390294, 5, 3.867158671586716, 2878380
762, 114.3352269, 22.67480048, 2, 1.2890528905289054, 594354
1027, 114.0984549, 22.56231854, 6, 5.1562115621156215, 3569184
137, 113.8661029, 22.75930169, 15, 12.890528905289052, 8446080
1680, 113.8728609, 22.57745346, 2, 1.2890528905289054, 1196370
1872, 113.9381521, 22.7278868, 2, 1.2890528905289054, 1061276
1492, 114.0268061, 22.53253681, 6, 5.1562115621156215, 3748200
267, 114.1909831, 22.64747785, 6, 5.1562115621156215, 4724352
535, 114.2652891, 22.57777992, 2, 1.2890528905289054, 872625
493, 114.3178712, 22.72020294, 2, 1.2890528905289054, 885196
314, 114.0490229, 22.63510087, 11, 9.023370233702337, 8501598
1996, 114.2522828, 22.71452222, 2, 1.2890528905289054, 870096
804, 114.3059153, 22.67750201, 5, 3.867158671586716, 3410868
579, 114.1116317, 22.71088623, 2, 1.2890528905289054, 834526
1670, 114.064592, 22.5648517, 8, 6.445264452644526, 4748900
1789, 114.1260218, 22.63301435, 2, 1.2890528905289054, 713868
458, 114.0527624, 22.63151064, 15, 12.890528905289052, 8749200
1208, 113.8336617, 22.63291191, 11, 9.023370233702337, 7844298
1522, 114.115931, 22.58323568, 5, 3.867158671586716, 3252585
149, 114.3541312, 22.75877108, 2, 1.2890528905289054, 938979
885, 114.1216418, 22.68350161, 2, 1.2890528905289054, 981336
860, 114.0254399, 22.71858525, 14, 11.601476014760147, 11420010
150, 114.0505903, 22.50486884, 2, 1.2890528905289054, 675048
1591, 114.1357787, 22.61047964, 9, 7.734317343173432, 3136320
442, 114.3667324, 22.73473908, 2, 1.2890528905289054, 880568
962, 113.9139943, 22.5237691, 5, 3.867158671586716, 1996320
1388, 113.8546887, 22.58178721, 2, 1.2890528905289054, 1159040
236, 113.8647422, 22.66483024, 2, 1.2890528905289054, 1159690
1824, 113.9952024, 22.67630999, 2, 1.2890528905289054, 808608
1599, 114.0209937, 22.53307745, 2, 1.2890528905289054, 688116
575, 114.1083255, 22.54846201, 3, 2.5781057810578107, 2613456
1408, 114.2219301, 22.66886258, 3, 2.5781057810578107, 2411216
777, 113.8391301, 22.6959473, 2, 1.2890528905289054, 929880
1974, 113.9205092, 22.56157879, 2, 1.2890528905289054, 1115264
1941, 113.924939, 22.51239945, 2, 1.2890528905289054, 1434615
451, 114.0125466, 22.74553954, 2, 1.2890528905289054, 888024
979, 113.9218466, 22.67235182, 2, 1.2890528905289054, 1104840
895, 114.0268688, 22.59775455, 2, 1.2890528905289054, 1030816
974, 114.2890618, 22.73805887, 2, 1.2890528905289054, 1001824
1412, 114.0320786, 22.56121934, 2, 1.2890528905289054, 1074579
428, 113.9345508, 22.57649825, 2, 1.2890528905289054, 1378680
1525, 113.9085683, 22.5844688, 2, 1.2890528905289054, 557488
921, 114.1143859, 22.69911255, 2, 1.2890528905289054, 1196580
517, 113.9205107, 22.61736685, 2, 1.2890528905289054, 629208
700, 114.0449931, 22.70374768, 12, 10.312423124231243, 5648328
733, 114.0111018, 22.54849473, 2, 1.2890528905289054, 1184688
1658, 114.1074937, 22.54258289, 6, 5.1562115621156215, 4956568
644, 114.2387213, 22.56366033, 38, 32.226322263222634, 27331200
16, 113.9032064, 22.55898151, 8, 6.445264452644526, 4048625
1764, 114.0426671, 22.54364914, 2, 1.2890528905289054, 908220
1319, 113.8733725, 22.8019963, 3, 2.5781057810578107, 1127134
1009, 114.02826, 22.65797554, 14, 11.601476014760147, 10044279
830, 113.931978, 22.6304777, 5, 3.867158671586716, 3633984
826, 114.0802179, 22.53332558, 2, 1.2890528905289054, 803229
436, 113.9338704, 22.49890379, 5, 3.867158671586716, 3871410
459, 114.2519571, 22.69252101, 2, 1.2890528905289054, 1342768
1833, 114.0914813, 22.54589324, 3, 2.5781057810578107, 1602832
1683, 114.0994988, 22.70120735, 3, 2.5781057810578107, 1863100
1642, 113.9834399, 22.74001975, 8, 6.445264452644526, 3515160
780, 114.1674935, 22.56881687, 3, 2.5781057810578107, 2526030
1948, 114.1319441, 22.68526033, 2, 1.2890528905289054, 967252
753, 114.2099445, 22.70807763, 5, 3.867158671586716, 3684870
425, 113.7794005, 22.71257294, 2, 1.2890528905289054, 1069472
786, 114.0656862, 22.64385302, 2, 1.2890528905289054, 939042
406, 114.2482186, 22.597762, 24, 20.624846248462486, 10245408
913, 113.9837854, 22.68785579, 2, 1.2890528905289054, 1265862
523, 114.0450657, 22.52313116, 2, 1.2890528905289054, 653752
1312, 113.9035735, 22.74934921, 2, 1.2890528905289054, 741048
1228, 114.1203258, 22.55337499, 8, 6.445264452644526, 5658080
688, 113.8540567, 22.62132675, 2, 1.2890528905289054, 923886
1443, 113.94436, 22.77088278, 2, 1.2890528905289054, 561017
1040, 113.8868121, 22.72240779, 6, 5.1562115621156215, 4734464
1860, 114.055827, 22.52545213, 2, 1.2890528905289054, 626430
427, 113.9463599, 22.58306622, 8, 6.445264452644526, 6393415
1731, 113.9138098, 22.56441558, 2, 1.2890528905289054, 1444716
680, 114.0492451, 22.56662297, 6, 5.1562115621156215, 2523412
594, 114.3562205, 22.71680927, 6, 5.1562115621156215, 3952144
1637, 114.3560622, 22.69406645, 2, 1.2890528905289054, 1181817
641, 113.9976651, 22.67571164, 5, 3.867158671586716, 1616160
1376, 113.9351046, 22.57055094, 2, 1.2890528905289054, 1382949
266, 113.9945339, 22.53990409, 9, 7.734317343173432, 3091410
1178, 114.1261595, 22.70308613, 5, 3.867158671586716, 2818350
1584, 114.0301239, 22.63180182, 2, 1.2890528905289054, 740240
1537, 114.1323425, 22.59939517, 9, 7.734317343173432, 8381052
592, 114.2219301, 22.66886258, 6, 5.1562115621156215, 4822432
1821, 114.1134928, 22.53948341, 2, 1.2890528905289054, 821854
1578, 113.8997526, 22.54463128, 2, 1.2890528905289054, 1321320
1481, 114.0923787, 22.56380177, 6, 5.1562115621156215, 5128696
1709, 114.2008166, 22.65662947, 2, 1.2890528905289054, 951635
1480, 113.8881389, 22.7330613, 2, 1.2890528905289054, 652218
1978, 114.4672776, 22.59444856, 2, 1.2890528905289054, 506625
1534, 114.1102504, 22.62251446, 15, 12.890528905289052, 11986260
747, 114.3486816, 22.70118929, 3, 2.5781057810578107, 2304192
919, 114.4142507, 22.63855059, 2, 1.2890528905289054, 935226
110, 113.968556, 22.69827316, 12, 10.312423124231243, 4603320
548, 114.2549672, 22.57753579, 2, 1.2890528905289054, 1161584
1085, 114.1083255, 22.54846201, 3, 2.5781057810578107, 2613456
1143, 113.9608013, 22.6869296, 11, 9.023370233702337, 7415100
1441, 114.1092149, 22.69924452, 2, 1.2890528905289054, 1080939
1391, 113.8728609, 22.57745346, 2, 1.2890528905289054, 1196370
393, 114.1185974, 22.69455967, 2, 1.2890528905289054, 747868
1999, 114.0492451, 22.56662297, 3, 2.5781057810578107, 1261706
1403, 113.8893661, 22.5612539, 6, 5.1562115621156215, 1922460
1859, 113.8950865, 22.71774923, 2, 1.2890528905289054, 526983
1364, 114.1216418, 22.68350161, 5, 3.867158671586716, 2944008
1113, 113.8454037, 22.71817642, 2, 1.2890528905289054, 1250486
60, 113.8267721, 22.69907369, 2, 1.2890528905289054, 587877
620, 113.7918396, 22.71366071, 2, 1.2890528905289054, 962136
904, 113.8673605, 22.75687393, 5, 3.867158671586716, 3076920
379, 114.1717413, 22.56394335, 5, 3.867158671586716, 3500436
1114, 114.0375051, 22.69082435, 3, 2.5781057810578107, 2092080
581, 114.0709098, 22.55199265, 2, 1.2890528905289054, 775341
648, 113.9222223, 22.78389786, 2, 1.2890528905289054, 1055600
1548, 113.993609, 22.7445097, 2, 1.2890528905289054, 1066881
1921, 114.1847659, 22.59345697, 2, 1.2890528905289054, 1204830
446, 114.4051074, 22.77520683, 2, 1.2890528905289054, 618146
173, 114.2834069, 22.66229613, 8, 6.445264452644526, 6286910
1462, 114.1094237, 22.61478813, 2, 1.2890528905289054, 768775
716, 114.129943, 22.58690043, 3, 2.5781057810578107, 1741324
1861, 114.0730152, 22.53610772, 2, 1.2890528905289054, 823020
1849, 114.0709673, 22.52756307, 2, 1.2890528905289054, 635664
759, 114.1172224, 22.59546438, 3, 2.5781057810578107, 2301992
1, 113.9107617, 22.70816067, 2, 1.2890528905289054, 683411
1271, 114.0595264, 22.66399326, 12, 10.312423124231243, 7962624
1744, 113.98464, 22.59929414, 3, 2.5781057810578107, 2857842
177, 114.0503059, 22.5483735, 2, 1.2890528905289054, 1113738
234, 114.0923787, 22.56380177, 6, 5.1562115621156215, 5128696
1314, 113.8716275, 22.75540599, 9, 7.734317343173432, 6705720
730, 114.0998616, 22.55693538, 5, 3.867158671586716, 1537155
683, 113.9256955, 22.68654991, 2, 1.2890528905289054, 979446
1797, 114.031832, 22.70150831, 8, 6.445264452644526, 3552885
1858, 114.1121549, 22.56746314, 2, 1.2890528905289054, 1134624
1414, 114.3160098, 22.70745292, 2, 1.2890528905289054, 845350
568, 114.2175072, 22.66480641, 6, 5.1562115621156215, 4334420
1449, 113.8130811, 22.78087983, 2, 1.2890528905289054, 1142508
1850, 114.0408153, 22.52422319, 3, 2.5781057810578107, 1332320
384, 113.9233533, 22.58496019, 14, 11.601476014760147, 7023618
146, 113.893394, 22.52991899, 8, 6.445264452644526, 4257500
1668, 114.2888605, 22.71543158, 2, 1.2890528905289054, 1410591
331, 113.7985327, 22.72284588, 6, 5.1562115621156215, 5258744
1822, 114.0613963, 22.61103131, 2, 1.2890528905289054, 811486
690, 114.1016038, 22.53736933, 2, 1.2890528905289054, 1319760
15, 114.1200256, 22.56292986, 3, 2.5781057810578107, 2049100
462, 114.3712383, 22.74697943, 8, 6.445264452644526, 5363465
195, 114.0946258, 22.54159553, 8, 6.445264452644526, 5686725
133, 113.9259902, 22.71932507, 8, 6.445264452644526, 6075960
792, 113.8298166, 22.67844841, 2, 1.2890528905289054, 1011852
1542, 113.8744093, 22.58226338, 2, 1.2890528905289054, 1188144
772, 114.2177822, 22.64129845, 2, 1.2890528905289054, 718842
1090, 114.0505903, 22.50486884, 2, 1.2890528905289054, 675048
1678, 113.8275729, 22.76687465, 2, 1.2890528905289054, 2677652.120743034
455, 114.0321665, 22.71384223, 3, 2.5781057810578107, 2804082
1475, 114.3403352, 22.679758, 6, 5.1562115621156215, 4350912
1185, 114.2567754, 22.59454, 8, 6.445264452644526, 3791200
1845, 114.306448, 22.76430403, 2, 1.2890528905289054, 1333230
49, 114.1042953, 22.54730183, 8, 6.445264452644526, 5481300
1286, 113.9642825, 22.69510751, 9, 7.734317343173432, 5881152
1426, 114.229344, 22.72458386, 2, 1.2890528905289054, 923190
1735, 114.0595264, 22.66399326, 2, 1.2890528905289054, 995328
37, 114.0552492, 22.71411879, 2, 1.2890528905289054, 1207520
1801, 114.0512736, 22.65620457, 2, 1.2890528905289054, 1004608
1899, 113.8551722, 22.73321983, 2, 1.2890528905289054, 721335
486, 114.2922773, 22.5831055, 2, 1.2890528905289054, 634392
1871, 114.2939222, 22.66603796, 11, 9.023370233702337, 8200038
812, 113.9003568, 22.56407266, 8, 6.445264452644526, 3746610
153, 114.0387436, 22.65086843, 2, 1.2890528905289054, 620840
1981, 114.1119923, 22.58738683, 2, 1.2890528905289054, 723051
1092, 114.0497183, 22.72134663, 2, 1.2890528905289054, 727200
1508, 114.0648785, 22.66256822, 3, 2.5781057810578107, 1679664
1985, 114.0718629, 22.54517922, 6, 5.1562115621156215, 3782240
351, 113.9366485, 22.52943032, 3, 2.5781057810578107, 2300112
1516, 114.0730152, 22.53610772, 2, 1.2890528905289054, 823020
204, 114.0260963, 22.61527902, 5, 3.867158671586716, 2229000
1489, 113.7982229, 22.69370504, 9, 7.734317343173432, 3872124
125, 114.0305432, 22.56786856, 15, 12.890528905289052, 7888310
411, 114.1170091, 22.61103696, 2, 1.2890528905289054, 1133090
1094, 114.0449931, 22.70374768, 12, 10.312423124231243, 5648328
805, 114.1027281, 22.7198865, 2, 1.2890528905289054, 1072038
1631, 113.9743099, 22.68119216, 5, 3.867158671586716, 2267271
1157, 114.0515348, 22.69449135, 2, 1.2890528905289054, 1292616
1446, 113.9874438, 22.5398186, 6, 5.1562115621156215, 2865040
1518, 113.8542351, 22.71577031, 2, 1.2890528905289054, 1137390
474, 113.9032064, 22.55898151, 8, 6.445264452644526, 4048625
1635, 113.9450728, 22.75703773, 2, 1.2890528905289054, 459285
1616, 114.0466717, 22.64186821, 3, 2.5781057810578107, 1642368
1839, 114.3160098, 22.70745292, 2, 1.2890528905289054, 845350
1418, 113.9805994, 22.70188376, 8, 6.445264452644526, 6275890
923, 113.8678644, 22.80466662, 2, 1.2890528905289054, 1327280
1589, 113.8130972, 22.6713506, 8, 6.445264452644526, 2845275
1385, 113.9489089, 22.56717642, 2, 1.2890528905289054, 1296240
595, 114.1042953, 22.54730183, 6, 5.1562115621156215, 4385040
1197, 113.8347627, 22.70959186, 2, 1.2890528905289054, 705820
131, 113.8686746, 22.79460203, 3, 2.5781057810578107, 1493404
288, 113.9856891, 22.52621558, 2, 1.2890528905289054, 1202172
290, 114.3511853, 22.6102279, 2, 1.2890528905289054, 673113
829, 114.2810814, 22.68512797, 2, 1.2890528905289054, 541755
1436, 114.0395011, 22.60753726, 2, 1.2890528905289054, 629765
1061, 113.9014204, 22.51532538, 3, 2.5781057810578107, 1571038
756, 114.1344921, 22.66603443, 2, 1.2890528905289054, 1343718
815, 113.9426483, 22.55304371, 2, 1.2890528905289054, 1079808
1230, 114.3480704, 22.68461142, 2, 1.2890528905289054, 982462
1358, 113.9721574, 22.73531601, 2, 1.2890528905289054, 473970
701, 113.9401341, 22.68797167, 5, 3.867158671586716, 2152740
1907, 113.9316767, 22.73374994, 2, 1.2890528905289054, 734500
1627, 114.1561488, 22.64686208, 2, 1.2890528905289054, 700060
1068, 114.2071982, 22.67346065, 2, 1.2890528905289054, 1195138
1561, 113.9044365, 22.56528958, 2, 1.2890528905289054, 1118040
469, 114.2164611, 22.55835352, 8, 6.445264452644526, 4734625
285, 114.5096038, 22.53158021, 2, 1.2890528905289054, 730580
1994, 114.2847691, 22.67326189, 2, 1.2890528905289054, 786900
1930, 114.1074937, 22.54258289, 3, 2.5781057810578107, 2478284
404, 114.1425635, 22.67988803, 2, 1.2890528905289054, 1068858
1772, 114.129943, 22.58690043, 2, 1.2890528905289054, 870662
509, 114.1674935, 22.56881687, 5, 3.867158671586716, 3789045
473, 114.0984549, 22.56231854, 9, 7.734317343173432, 5353776
1183, 114.0518927, 22.5357264, 3, 2.5781057810578107, 1637900
821, 114.102483, 22.54850495, 5, 3.867158671586716, 2047437
1905, 114.102483, 22.54850495, 2, 1.2890528905289054, 682479
482, 114.1323425, 22.59939517, 2, 1.2890528905289054, 1396842
1435, 114.0537597, 22.57958843, 9, 7.734317343173432, 5837184
782, 114.1121549, 22.56746314, 3, 2.5781057810578107, 2269248
41, 114.2888605, 22.71543158, 2, 1.2890528905289054, 1410591
1413, 113.9139655, 22.48939267, 2, 1.2890528905289054, 579942
154, 114.2908189, 22.67684935, 2, 1.2890528905289054, 1080877
180, 113.8380979, 22.76558553, 3, 2.5781057810578107, 2472192
532, 113.8286619, 22.71792127, 2, 1.2890528905289054, 937657
1653, 113.866769, 22.77734068, 6, 5.1562115621156215, 3389664
278, 114.0790509, 22.54727143, 5, 3.867158671586716, 3342987
1405, 113.9945339, 22.53990409, 3, 2.5781057810578107, 1030470
1108, 113.8895757, 22.80671205, 2, 1.2890528905289054, 679910
838, 114.0348327, 22.5262719, 2, 1.2890528905289054, 1021904
1765, 113.9608753, 22.57413413, 2, 1.2890528905289054, 670640
262, 113.9316767, 22.73374994, 2, 1.2890528905289054, 734500
447, 114.2169694, 22.61605202, 11, 9.023370233702337, 6150375
818, 114.2835138, 22.69463549, 2, 1.2890528905289054, 1093983
279, 114.0110027, 22.5540326, 2, 1.2890528905289054, 1247800
528, 113.8383081, 22.81741923, 2, 1.2890528905289054, 906950
1171, 113.7972473, 22.68207025, 2, 1.2890528905289054, 1116850
616, 113.8746304, 22.57015688, 2, 1.2890528905289054, 751476
156, 113.8897551, 22.77264868, 9, 7.734317343173432, 3932334
423, 113.8927493, 22.76804691, 8, 6.445264452644526, 4487125
1336, 114.0980655, 22.60877089, 2, 1.2890528905289054, 927030
477, 113.8637706, 22.57978804, 2, 1.2890528905289054, 782034
910, 114.4733986, 22.55212083, 2, 1.2890528905289054, 642260
1389, 114.0624633, 22.53793854, 3, 2.5781057810578107, 2204720
230, 114.4699089, 22.60037592, 2, 1.2890528905289054, 896142
183, 114.1423071, 22.6301128, 6, 5.1562115621156215, 3932172
1052, 113.8232585, 22.73145729, 3, 2.5781057810578107, 1614370
1964, 113.9258007, 22.69787298, 2, 1.2890528905289054, 527901
24, 114.2240162, 22.70156244, 11, 9.023370233702337, 8103592
793, 113.9421106, 22.57569068, 3, 2.5781057810578107, 2023122
562, 113.7931053, 22.67053428, 2, 1.2890528905289054, 646133
717, 114.0493414, 22.5279925, 2, 1.2890528905289054, 1297812
724, 113.8764685, 22.77355168, 2, 1.2890528905289054, 598446
991, 114.0395011, 22.60753726, 14, 11.601476014760147, 5667885
768, 114.3236798, 22.69825868, 5, 3.867158671586716, 2647500
1029, 114.1011595, 22.56392718, 5, 3.867158671586716, 2405766
424, 114.1274377, 22.60239706, 3, 2.5781057810578107, 1800528
734, 114.0379928, 22.54385352, 2, 1.2890528905289054, 996039
1862, 113.8440245, 22.77613656, 2, 1.2890528905289054, 1151185
797, 114.0765478, 22.62515275, 2, 1.2890528905289054, 1064735
1421, 114.4249178, 22.63569076, 2, 1.2890528905289054, 588736
1192, 114.1016038, 22.53736933, 3, 2.5781057810578107, 2639520
381, 114.0845334, 22.55449314, 5, 3.867158671586716, 4405869
2002, 113.9805994, 22.70188376, 2, 0, 2677652.120743034
859, 113.8837285, 22.4815432, 3, 2.5781057810578107, 1534512
1781, 113.9275589, 22.50061021, 6, 5.1562115621156215, 2200248
108, 114.0398046, 22.69945295, 2, 1.2890528905289054, 711837
485, 113.8755798, 22.58870565, 2, 1.2890528905289054, 1302350
1324, 114.0351684, 22.64325826, 2, 1.2890528905289054, 597346
1973, 113.9045836, 22.80055712, 11, 9.023370233702337, 4687389
1284, 114.2834069, 22.66229613, 6, 5.1562115621156215, 5029528
791, 114.1091996, 22.58050961, 6, 5.1562115621156215, 4860320
35, 114.02826, 22.65797554, 11, 9.023370233702337, 7812217
1690, 114.0573383, 22.6047373, 2, 1.2890528905289054, 508320
555, 113.9015615, 22.71955435, 8, 6.445264452644526, 6105060
1091, 113.936609, 22.69505631, 9, 7.734317343173432, 5157150
1216, 113.8931278, 22.78134163, 5, 3.867158671586716, 1837281
1832, 113.9856891, 22.52621558, 2, 1.2890528905289054, 1202172
1375, 114.0211554, 22.71756814, 2, 1.2890528905289054, 855708
1848, 114.0537597, 22.57958843, 3, 2.5781057810578107, 1945728
702, 114.214763, 22.67006742, 3, 2.5781057810578107, 2445440
1809, 114.234915, 22.71557304, 2, 1.2890528905289054, 1267435
26, 114.2469077, 22.56876552, 15, 12.890528905289052, 12161460
1613, 114.0430529, 22.56731939, 5, 3.867158671586716, 3584628
515, 114.031832, 22.70150831, 3, 2.5781057810578107, 1421154
1817, 114.0351684, 22.64325826, 2, 1.2890528905289054, 597346
18, 114.4813031, 22.57814012, 2, 1.2890528905289054, 876798
1751, 114.2475127, 22.71669352, 2, 1.2890528905289054, 559776
27, 113.866769, 22.77734068, 8, 6.445264452644526, 4237080
1011, 113.863564, 22.77118378, 6, 5.1562115621156215, 3726840
1818, 113.8992632, 22.73667783, 2, 1.2890528905289054, 1407627
439, 113.947055, 22.53382191, 2, 1.2890528905289054, 1035706
43, 114.3429519, 22.69030182, 2, 1.2890528905289054, 1140965
1625, 114.1092381, 22.55806886, 3, 2.5781057810578107, 2631790
313, 114.48174, 22.54079562, 2, 1.2890528905289054, 1075965
1287, 114.0321467, 22.60364925, 2, 1.2890528905289054, 614176
661, 114.2755843, 22.74486627, 2, 1.2890528905289054, 790377
55, 113.9387369, 22.76682196, 3, 2.5781057810578107, 2449128
2008, 114.1674935, 22.56881687, 2, 0, 2677652.120743034
803, 114.0644572, 22.65490436, 3, 2.5781057810578107, 1883628
305, 114.4128062, 22.69650582, 2, 1.2890528905289054, 1119024
1834, 113.907684, 22.55657403, 6, 5.1562115621156215, 5243848
1033, 114.2786885, 22.72662505, 12, 10.312423124231243, 4631744
1704, 113.9444144, 22.68440914, 9, 7.734317343173432, 4665408
1719, 114.1188756, 22.69922478, 6, 5.1562115621156215, 4394740
1188, 113.9778758, 22.56564506, 5, 3.867158671586716, 1360710
362, 113.8978583, 22.79887797, 2, 1.2890528905289054, 1251599
470, 113.8897551, 22.77264868, 8, 6.445264452644526, 3276945
1705, 114.2240162, 22.70156244, 9, 7.734317343173432, 6945936
1686, 113.8355052, 22.73310871, 11, 9.023370233702337, 7081200
1733, 114.0087173, 22.73838093, 2, 1.2890528905289054, 1055310
1161, 113.911984, 22.6724966, 2, 1.2890528905289054, 845424
685, 114.3095222, 22.67753944, 3, 2.5781057810578107, 2563128
1126, 114.02826, 22.65797554, 5, 3.867158671586716, 3348093
1379, 113.9439491, 22.77869306, 6, 5.1562115621156215, 2183760
1917, 113.9185341, 22.74888894, 2, 1.2890528905289054, 2677652.120743034
